Timestamp,Packet Length,Src IP,Dst IP,TTL,Protocol,Src Port,Dst Port,TCP Flags,TCP Window Size,TLS Version,TLS Content Type,TLS Record Length,Flow Hash,Packet Inter-arrival Time
1741283002.990979,118,10.100.102.3,142.250.75.110,128,TCP,62161,443,PSH+ACK,512,,,,5832001927581405483,0.002727031707763672
1741283002.991664,146,10.100.102.3,142.250.75.110,128,TCP,62161,443,PSH+ACK,512,,,,5832001927581405483,0.0006849765777587891
1741283002.991743,442,10.100.102.3,142.250.75.110,128,TCP,62161,443,PSH+ACK,512,,,,5832001927581405483,7.915496826171875e-05
1741283002.993229,755,142.250.75.35,10.100.102.3,123,TCP,80,62164,PSH+ACK,1052,,,,-3909934148729371604,0.0014858245849609375
1741283002.994681,755,142.250.75.35,10.100.102.3,123,TCP,80,62163,PSH+ACK,1052,,,,5692503398697511886,0.0014519691467285156
1741283002.994842,118,10.100.102.3,142.250.75.110,128,TCP,62160,443,PSH+ACK,512,,,,-3479070468350144756,0.00016117095947265625
1741283002.995845,163,10.100.102.3,142.250.75.110,128,TCP,62160,443,PSH+ACK,512,,,,-3479070468350144756,0.0010030269622802734
1741283002.996308,183,10.100.102.3,142.250.75.110,128,TCP,62161,443,PSH+ACK,512,,,,5832001927581405483,0.0004630088806152344
1741283002.996703,118,10.100.102.3,142.250.75.110,128,TCP,62162,443,PSH+ACK,512,,,,-653849415768657758,0.0003948211669921875
1741283002.997568,163,10.100.102.3,142.250.75.110,128,TCP,62162,443,PSH+ACK,512,,,,-653849415768657758,0.0008649826049804688
1741283002.997627,56,142.250.75.110,10.100.102.3,122,TCP,443,62161,ACK,1047,,,,-6322776427719197807,5.91278076171875e-05
1741283002.997627,56,142.250.75.110,10.100.102.3,122,TCP,443,62161,ACK,1047,,,,-6322776427719197807,0.0
1741283002.997627,56,142.250.75.110,10.100.102.3,122,TCP,443,62161,ACK,1046,,,,-6322776427719197807,0.0
1741283002.997627,670,142.250.75.110,10.100.102.3,122,TCP,443,62161,PSH+ACK,1046,,,,-6322776427719197807,0.0
